,star_key
19468,130.0267_19.09234
19469,130.0267_19.09234
19470,130.0267_19.09234
19471,130.0267_19.09234
19472,130.0267_19.09234
19473,130.0267_19.09234
19474,293.83303_-28.49848
19475,293.83303_-28.49848
19476,293.83303_-28.49848
19477,293.83303_-28.49848
19484,9.82175_7.27699
19485,178.11057_4.25466
19486,178.11057_4.25466
19487,178.11057_4.25466
19488,178.11057_4.25466
19489,18.34439_8.98743
19490,18.34439_8.98743
19495,181.63241_-5.82743
19496,181.63241_-5.82743
19497,183.80887_2.02088
19498,183.80887_2.02088
19503,65.46961_21.35326
19504,65.46961_21.35326
19505,65.46961_21.35326
19506,65.46961_21.35326
19507,65.46961_21.35326
19508,65.46961_21.35326
19509,65.46961_21.35326
19510,65.46961_21.35326
19514,183.7515_-5.78202
19515,183.7515_-5.78202
19516,183.7515_-5.78202
19517,179.93971_-5.72169
19518,179.93971_-5.72169
19519,179.93971_-5.72169
19522,175.09722_4.55743
19523,175.09722_4.55743
19524,175.09722_4.55743
19525,175.09722_4.55743
19526,175.09722_4.55743
19527,175.09722_4.55743
19528,175.09722_4.55743
19529,175.09722_4.55743
19530,175.09722_4.55743
19531,175.09722_4.55743
19532,184.05452_-3.55309
19536,182.32925_-0.53934
19537,171.93366_-0.06285
19538,171.93366_-0.06285
19539,171.93366_-0.06285
19540,184.90049_0.96833
19541,184.90049_0.96833
19542,184.90049_0.96833
19543,184.90049_0.96833
19544,185.18809_2.28238
19545,185.18809_2.28238
19557,337.04425_-14.59934
19558,337.04425_-14.59934
19559,337.04425_-14.59934
19560,178.32967_6.41232
19561,178.32967_6.41232
19562,178.32967_6.41232
19563,178.32967_6.41232
19564,178.32967_6.41232
19565,178.32967_6.41232
19566,335.45069_-14.59336
19567,335.45069_-14.59336
19568,335.45069_-14.59336
19569,335.45069_-14.59336
19570,335.45069_-14.59336
19571,335.45069_-14.59336
19572,332.34077_-13.42886
19573,332.34077_-13.42886
19574,332.34077_-13.42886
19575,335.30814_-12.55698
19576,335.30814_-12.55698
19577,335.30814_-12.55698
19578,335.30814_-12.55698
19579,335.30814_-12.55698
19580,335.30814_-12.55698
19581,335.30814_-12.55698
19582,60.37524_15.62513
19583,60.37524_15.62513
19584,60.79297_16.34717
19585,60.79297_16.34717
19586,60.79297_16.34717
19587,60.79297_16.34717
19588,60.79297_16.34717
19589,60.79297_16.34717
19590,60.79297_16.34717
19591,52.50355_17.58411
19592,58.26918_17.90695
19593,58.26918_17.90695
19594,55.22962_20.73609
19595,52.88885_22.43482
19596,52.88885_22.43482
19597,52.88885_22.43482
19601,172.56014_7.58783
19602,172.56014_7.58783
19603,172.56014_7.58783
19604,172.56014_7.58783
19605,172.56014_7.58783
19606,172.56014_7.58783
19607,172.56014_7.58783
19608,172.56014_7.58783
19609,172.56014_7.58783
19610,172.56014_7.58783
19611,172.56014_7.58783
19612,172.56014_7.58783
19623,127.55411_10.91014
19624,127.55411_10.91014
19625,127.55411_10.91014
19626,127.55411_10.91014
19627,127.55411_10.91014
19628,127.55411_10.91014
19629,127.55411_10.91014
19630,127.55411_10.91014
19631,130.18005_10.98295
19632,130.18005_10.98295
19633,130.18005_10.98295
19634,130.18005_10.98295
19635,130.18005_10.98295
19636,130.18005_10.98295
19637,130.18005_10.98295
19638,130.18005_10.98295
19639,130.18005_10.98295
19640,130.18005_10.98295
19641,125.00718_14.01946
19642,125.00718_14.01946
19643,125.00718_14.01946
19644,125.00718_14.01946
19645,125.00718_14.01946
19646,125.00718_14.01946
19647,125.00718_14.01946
19648,125.00718_14.01946
19649,125.00718_14.01946
19650,125.00718_14.01946
19651,125.00718_14.01946
19652,125.00718_14.01946
19653,125.00718_14.01946
19654,125.00718_14.01946
19655,125.00718_14.01946
19701,203.62144_-15.03652
19702,203.62144_-15.03652
19703,203.62144_-15.03652
19704,203.62144_-15.03652
19705,203.62144_-15.03652
19706,203.62144_-15.03652
19707,203.62144_-15.03652
19708,203.62144_-15.03652
19709,203.62144_-15.03652
19710,203.62144_-15.03652
19711,203.62144_-15.03652
19712,174.96025_0.6036
19713,174.96025_0.6036
19714,174.96025_0.6036
19715,174.96025_0.6036
19716,174.96025_0.6036
19717,174.96025_0.6036
19718,174.96025_0.6036
19719,174.96025_0.6036
19720,174.96025_0.6036
19721,174.96025_0.6036
19722,174.96025_0.6036
19723,174.96025_0.6036
19724,174.96025_0.6036
19725,174.96025_0.6036
19726,174.96025_0.6036
19727,174.96025_0.6036
19728,174.96025_0.6036
19729,174.96025_0.6036
19730,174.96025_0.6036
19731,174.96025_0.6036
19732,174.96025_0.6036
19733,174.96025_0.6036
19734,174.96025_0.6036
19735,174.96025_0.6036
19736,174.96025_0.6036
19737,174.96025_0.6036
19738,174.96025_0.6036
19739,174.96025_0.6036
19740,174.96025_0.6036
19741,174.96025_0.6036
19742,174.96025_0.6036
19743,174.96025_0.6036
19744,174.96025_0.6036
19745,174.96025_0.6036
19746,174.96025_0.6036
19747,174.96025_0.6036
19748,205.36305_-13.16087
19749,205.36305_-13.16087
19750,205.36305_-13.16087
19751,205.36305_-13.16087
19752,201.63914_-12.80667
19753,201.63914_-12.80667
19754,201.63914_-12.80667
19755,201.63914_-12.80667
19756,206.58231_-11.55635
19757,206.58231_-11.55635
19758,206.58231_-11.55635
19759,206.58231_-11.55635
19760,205.2371_-11.00933
19761,205.2371_-11.00933
19762,205.2371_-11.00933
19763,205.2371_-11.00933
19764,205.2371_-11.00933
19775,200.45625_-8.47171
19776,202.39348_-7.37398
19777,202.39348_-7.37398
19778,202.39348_-7.37398
19779,202.39348_-7.37398
19780,202.39348_-7.37398
19781,198.84368_-6.46499
19782,198.84368_-6.46499
19783,198.84368_-6.46499
19784,198.84368_-6.46499
19785,198.84368_-6.46499
19786,198.84368_-6.46499
19787,198.84368_-6.46499
19788,198.84368_-6.46499
19789,198.84368_-6.46499
19790,198.84368_-6.46499
19791,198.84368_-6.46499
19792,208.90145_-6.13608
19793,208.90145_-6.13608
19794,208.90145_-6.13608
19795,208.90145_-6.13608
19796,208.90145_-6.13608
19797,208.90145_-6.13608
19798,208.90145_-6.13608
19799,208.90145_-6.13608
19800,208.90145_-6.13608
19801,208.90145_-6.13608
19802,208.90145_-6.13608
19803,208.90145_-6.13608
19804,208.90145_-6.13608
19805,208.90145_-6.13608
19806,208.90145_-6.13608
19807,208.90145_-6.13608
19808,202.25121_-4.61005
19809,202.25121_-4.61005
19810,202.25121_-4.61005
19811,293.56071_-23.13128
19812,293.56071_-23.13128
19813,293.56071_-23.13128
19814,293.56071_-23.13128
19815,269.87983_-27.60747
19817,283.26432_-22.40706
19818,283.26432_-22.40706
19822,17.38251_-0.51775
19823,17.38251_-0.51775
19824,17.38251_-0.51775
19825,15.21759_0.42597
19826,15.21759_0.42597
19827,11.25643_0.59319
19833,14.69035_1.38281
19834,340.30378_-14.48933
19835,340.30378_-14.48933
19836,340.30378_-14.48933
19837,340.30378_-14.48933
19838,340.30378_-14.48933
19839,340.30378_-14.48933
19840,340.30378_-14.48933
19841,340.30378_-14.48933
19842,340.30378_-14.48933
19843,340.30378_-14.48933
19844,340.30378_-14.48933
19845,17.64127_1.57841
19846,17.64127_1.57841
19847,21.10616_1.70491
19848,21.10616_1.70491
19849,21.10616_1.70491
19850,21.10616_1.70491
19851,18.4241_3.09707
19852,18.4241_3.09707
19853,18.4241_3.09707
19854,18.4241_3.09707
19855,18.4241_3.09707
19856,18.4241_3.09707
19857,13.1404_3.50777
19858,14.87598_4.22777
19859,14.87598_4.22777
19860,14.87598_4.22777
19861,14.87598_4.22777
19862,14.87598_4.22777
19863,18.47008_6.12386
19864,18.47008_6.12386
19872,11.29837_6.48159
19873,11.29837_6.48159
19876,12.8453_8.86755
19877,12.8453_8.86755
19878,12.8453_8.86755
19879,12.8453_8.86755
19880,12.8453_8.86755
19881,12.8453_8.86755
19882,169.4827_2.61904
19883,169.4827_2.61904
19884,169.4827_2.61904
19885,169.4827_2.61904
19886,169.4827_2.61904
19887,169.4827_2.61904
19888,169.4827_2.61904
19889,12.77001_9.51677
19890,12.77001_9.51677
19891,12.77001_9.51677
19892,12.77001_9.51677
19893,12.77001_9.51677
19896,16.46252_11.75372
19897,16.46252_11.75372
19898,16.46252_11.75372
19899,16.46252_11.75372
19900,16.46252_11.75372
19901,16.46252_11.75372
19902,185.30618_-10.28209
19903,185.30618_-10.28209
19904,185.30618_-10.28209
19905,185.30618_-10.28209
19906,185.30618_-10.28209
19907,185.30618_-10.28209
19912,186.5411_-9.62482
19913,186.5411_-9.62482
19914,186.5411_-9.62482
19915,183.64566_-9.56263
19916,183.64566_-9.56263
19917,183.64566_-9.56263
19919,187.2947_-6.8342
19920,187.2947_-6.8342
19921,186.87292_-6.72185
19922,186.87292_-6.72185
19923,186.87292_-6.72185
19924,186.87292_-6.72185
19925,186.87292_-6.72185
19926,186.87292_-6.72185
19927,186.87292_-6.72185
19928,186.87292_-6.72185
19929,186.87292_-6.72185
19930,186.87292_-6.72185
19932,191.36312_-6.57605
19933,191.36312_-6.57605
19934,289.09182_-15.77122
19935,289.09182_-15.77122
19936,73.76679_18.65432
19937,73.76679_18.65432
19938,73.76679_18.65432
19939,73.76679_18.65432
19940,230.4799_-20.2318
19941,230.4799_-20.2318
19942,230.4799_-20.2318
19943,230.4799_-20.2318
19944,230.4799_-20.2318
19945,230.4799_-20.2318
19946,230.4799_-20.2318
19947,230.4799_-20.2318
19948,230.4799_-20.2318
19949,230.4799_-20.2318
19950,253.76885_-28.71058
19951,253.76885_-28.71058
19952,253.76885_-28.71058
19953,253.76885_-28.71058
19954,253.76885_-28.71058
19955,253.76885_-28.71058
19956,253.76885_-28.71058
19957,253.76885_-28.71058
19958,253.76885_-28.71058
19959,347.70432_-7.85756
19960,347.70432_-7.85756
19961,347.70432_-7.85756
19983,227.84937_-17.87545
19984,227.84937_-17.87545
19985,181.23868_-6.8053
19986,179.83584_-6.51785
19987,181.12114_-4.89914
19988,181.12114_-4.89914
19989,183.46865_-3.83181
19990,183.46865_-3.83181
19993,181.62961_-1.1606
19994,188.89352_-10.06928
19995,188.89352_-10.06928
19996,182.81733_-9.41417
19997,183.36673_-8.99523
19998,63.27393_15.2477
19999,63.27393_15.2477
20000,63.27393_15.2477
20001,63.27393_15.2477
20002,63.27393_15.2477
20003,63.27393_15.2477
20006,190.68924_-8.53598
20008,186.08531_-6.37895
20009,186.08531_-6.37895
20010,185.55079_-4.71729
20011,185.55079_-4.71729
20012,189.91285_-3.37056
20015,187.6314_-1.16092
20016,186.80269_1.56686
20017,186.80269_1.56686
20018,94.20643_24.59583
20019,94.20643_24.59583
20020,94.20643_24.59583
20021,94.20643_24.59583
20022,94.20643_24.59583
20023,94.20643_24.59583
20024,76.86733_16.86769
20025,76.86733_16.86769
20026,76.86733_16.86769
20027,76.86733_16.86769
20028,76.86733_16.86769
20029,76.86733_16.86769
20040,129.68213_15.6806
20041,129.68213_15.6806
20042,129.68213_15.6806
20043,129.68213_15.6806
20044,131.35835_19.6984
20045,131.35835_19.6984
20046,131.35835_19.6984
20047,131.35835_19.6984
20048,342.03165_-14.49478
20049,342.03165_-14.49478
20050,342.03165_-14.49478
20051,342.03165_-14.49478
20052,342.03165_-14.49478
20053,342.03165_-14.49478
20054,342.03165_-14.49478
20055,342.03165_-14.49478
20056,157.93569_0.93728
20057,157.93569_0.93728
20058,157.93569_0.93728
20059,157.93569_0.93728
20060,157.93569_0.93728
20061,157.93569_0.93728
20062,157.93569_0.93728
20063,133.70949_11.84827
20064,133.70949_11.84827
20065,133.70949_11.84827
20066,133.70949_11.84827
20067,133.70949_11.84827
20068,133.70949_11.84827
20069,133.70949_11.84827
20070,133.70949_11.84827
20071,133.70949_11.84827
20072,133.70949_11.84827
20073,133.70949_11.84827
20074,133.70949_11.84827
20075,133.70949_11.84827
20076,133.70949_11.84827
20077,133.70949_11.84827
20078,133.70949_11.84827
20079,130.15514_13.01468
20080,130.15514_13.01468
20081,130.15514_13.01468
20082,130.15514_13.01468
20083,171.51519_1.23062
20084,171.51519_1.23062
20085,171.51519_1.23062
20086,171.51519_1.23062
20087,171.51519_1.23062
20088,171.51519_1.23062
20089,171.51519_1.23062
20090,171.51519_1.23062
20091,171.51519_1.23062
20092,171.51519_1.23062
20093,131.26656_13.54973
20094,131.26656_13.54973
20095,131.26656_13.54973
20096,131.26656_13.54973
20097,131.26656_13.54973
20098,131.26656_13.54973
20099,131.26656_13.54973
20100,131.26656_13.54973
20101,131.26656_13.54973
20102,125.22391_16.0908
20103,125.22391_16.0908
20104,125.22391_16.0908
20105,125.22391_16.0908
20106,125.22391_16.0908
20107,125.22391_16.0908
20108,132.62117_17.54239
20109,132.62117_17.54239
20110,132.62117_17.54239
20111,132.62117_17.54239
20112,132.62117_17.54239
20113,132.62117_17.54239
20114,132.62117_17.54239
20115,129.77689_19.01
20116,129.77689_19.01
20117,129.77689_19.01
20118,129.77689_19.01
20119,129.77689_19.01
20120,129.77689_19.01
20121,129.77689_19.01
20122,129.77689_19.01
20123,129.28237_20.39925
20124,129.28237_20.39925
20125,129.28237_20.39925
20126,129.28237_20.39925
20127,129.28237_20.39925
20128,129.28237_20.39925
20129,129.28237_20.39925
20130,129.28237_20.39925
20131,132.16988_20.45502
20132,132.16988_20.45502
20133,132.16988_20.45502
20134,132.16988_20.45502
20135,132.16988_20.45502
20136,132.16988_20.45502
20137,132.16988_20.45502
20138,132.16988_20.45502
20139,132.16988_20.45502
20140,132.16988_20.45502
20141,132.16988_20.45502
20142,132.16988_20.45502
20143,132.16988_20.45502
20144,132.16988_20.45502
20149,202.01619_-15.93797
20150,202.01619_-15.93797
20151,202.01619_-15.93797
20152,202.01619_-15.93797
20153,202.01619_-15.93797
20154,202.01619_-15.93797
20155,202.01619_-15.93797
20156,202.01619_-15.93797
20157,202.01619_-15.93797
20158,203.30187_-14.50411
20159,203.30187_-14.50411
20160,203.30187_-14.50411
20161,203.30187_-14.50411
20162,204.77929_-6.04176
20163,204.77929_-6.04176
20164,204.77929_-6.04176
20165,204.77929_-6.04176
20166,335.62331_-7.95635
20167,335.62331_-7.95635
20168,335.62331_-7.95635
20169,335.62331_-7.95635
20170,335.62331_-7.95635
20171,335.62331_-7.95635
20172,335.62331_-7.95635
20173,291.59536_-22.24771
20174,291.59536_-22.24771
20175,291.59536_-22.24771
20176,291.59536_-22.24771
20177,291.59536_-22.24771
20178,291.59536_-22.24771
20179,16.22747_7.26922
20180,16.22747_7.26922
20181,16.22747_7.26922
20182,13.43215_7.99529
20183,13.43215_7.99529
20184,13.43215_7.99529
20185,13.43215_7.99529
20186,13.19437_9.69292
20187,13.19437_9.69292
20188,13.19437_9.69292
20192,349.38435_1.30015
20193,349.38435_1.30015
20194,349.38435_1.30015
20195,349.38435_1.30015
20196,349.38435_1.30015
20197,349.38435_1.30015
20198,233.36982_-16.77371
20199,233.07434_-22.35834
20200,233.07434_-22.35834
20203,246.64294_-15.79254
20204,246.64294_-15.79254
20205,246.64294_-15.79254
20206,246.64294_-15.79254
20207,62.67042_24.40166
20208,62.67042_24.40166
20209,62.67042_24.40166
20210,62.67042_24.40166
20211,62.67042_24.40166
20212,62.67042_24.40166
20213,62.67042_24.40166
20214,62.67042_24.40166
20215,62.67042_24.40166
20216,234.85788_-20.1989
20217,234.85788_-20.1989
20219,234.85788_-20.1989
20220,76.44594_21.5482
20221,76.44594_21.5482
20222,76.44594_21.5482
20223,76.44594_21.5482
20224,205.37588_-9.94607
20225,351.6065_-6.02791
20226,352.05167_-7.60379
20227,19.61014_6.81673
20228,19.61014_6.81673
20229,19.61014_6.81673
20230,19.61014_6.81673
20231,19.61014_6.81673
20232,172.33537_-1.45514
20233,172.33537_-1.45514
20234,172.33537_-1.45514
20235,172.33537_-1.45514
20236,172.33537_-1.45514
20237,172.33537_-1.45514
20238,172.33537_-1.45514
20239,172.33537_-1.45514
20240,172.33537_-1.45514
20241,172.33537_-1.45514
20242,172.33537_-1.45514
20243,172.33537_-1.45514
20244,172.33537_-1.45514
20245,172.33537_-1.45514
20246,172.33537_-1.45514
20247,172.33537_-1.45514
20248,172.33537_-1.45514
20249,172.33537_-1.45514
20250,172.33537_-1.45514
20251,172.33537_-1.45514
20252,172.33537_-1.45514
20253,172.33537_-1.45514
20254,172.33537_-1.45514
20255,172.33537_-1.45514
20256,172.33537_-1.45514
20257,172.33537_-1.45514
20258,172.33537_-1.45514
20259,172.33537_-1.45514
20260,172.33537_-1.45514
20261,172.33537_-1.45514
20262,172.33537_-1.45514
20263,172.33537_-1.45514
20264,172.33537_-1.45514
20265,172.33537_-1.45514
20266,172.33537_-1.45514
20267,172.33537_-1.45514
20268,172.33537_-1.45514
20269,172.33537_-1.45514
20270,172.33537_-1.45514
20271,172.33537_-1.45514
20272,172.33537_-1.45514
20273,172.33537_-1.45514
20274,172.33537_-1.45514
20275,172.33537_-1.45514
20286,78.33912_16.4142
20287,78.33912_16.4142
20288,245.44055_-23.54827
20289,245.44055_-23.54827
20290,245.44055_-23.54827
20291,245.44055_-23.54827
20292,245.44055_-23.54827
20293,245.44055_-23.54827
20294,245.44055_-23.54827
20295,245.44055_-23.54827
20296,140.33908_14.36787
20298,233.62473_-23.25947
20299,233.62473_-23.25947
20300,228.61886_-21.02272
20301,232.44614_-17.55746
20302,166.80101_3.03994
20338,163.25191_5.30648
20339,156.4055_2.51388
20340,156.4055_2.51388
20341,156.4055_2.51388
20342,156.6227_4.76402
20343,159.42099_6.28587
20344,157.62222_6.86367
20345,353.91695_-7.68672
20346,351.61226_1.33759
20348,242.56136_-19.31938
20349,242.56136_-19.31938
20350,242.56136_-19.31938
20351,242.56136_-19.31938
20352,242.56136_-19.31938
20353,126.89683_11.66741
20354,126.89683_11.66741
20355,126.89683_11.66741
20356,126.89683_11.66741
20357,126.89683_11.66741
20358,126.89683_11.66741
20359,132.73764_13.17027
20360,132.73764_13.17027
20361,132.73764_13.17027
20369,136.48943_16.32551
20370,136.48943_16.32551
20371,136.48943_16.32551
20372,136.48943_16.32551
20373,129.38967_16.52206
20374,129.38967_16.52206
20375,129.38967_16.52206
20376,129.38967_16.52206
20377,133.8382_16.79407
20378,133.8382_16.79407
20379,133.8382_16.79407
20380,133.8382_16.79407
20381,127.76114_16.90047
20382,127.76114_16.90047
20383,127.76114_16.90047
20384,127.76114_16.90047
20388,130.08254_18.6929
20389,130.08254_18.6929
20390,127.57872_22.23592
20391,127.57872_22.23592
20392,127.57872_22.23592
20393,127.57872_22.23592
20394,127.57872_22.23592
20395,127.57872_22.23592
20396,127.57872_22.23592
20397,127.57872_22.23592
20398,127.57872_22.23592
20399,127.57872_22.23592
20400,127.57872_22.23592
20401,127.57872_22.23592
20402,127.57872_22.23592
20403,127.57872_22.23592
20404,127.93734_19.07459
20405,127.93734_19.07459
20406,127.93734_19.07459
20407,130.4972_19.91664
20408,130.4972_19.91664
20409,130.4972_19.91664
20410,133.1219_21.23868
20411,133.1219_21.23868
20412,134.20217_21.50269
20413,134.20217_21.50269
20414,134.20217_21.50269
20415,134.20217_21.50269
20416,134.20217_21.50269
20417,136.36149_21.66859
20418,136.36149_21.66859
20419,136.36149_21.66859
20420,132.70759_21.78904
20421,132.70759_21.78904
20422,132.70759_21.78904
20428,126.37268_23.29741
20429,126.37268_23.29741
20430,126.37268_23.29741
20436,199.09965_-14.44475
20437,199.09965_-14.44475
20438,199.09965_-14.44475
20455,206.65224_-11.80496
20456,206.65224_-11.80496
20457,206.65224_-11.80496
20458,206.65224_-11.80496
20464,129.12992_10.14722
20465,129.12992_10.14722
20466,124.64262_13.50278
20469,133.80811_18.94973
20470,169.44901_3.8665
20471,169.44901_3.8665
20472,169.44901_3.8665
20473,169.44901_3.8665
20474,169.44901_3.8665
20475,169.44901_3.8665
20476,169.44901_3.8665
20477,169.44901_3.8665
20478,169.44901_3.8665
20479,169.44901_3.8665
20480,169.44901_3.8665
20481,169.44901_3.8665
20482,169.44901_3.8665
20483,169.44901_3.8665
20484,169.44901_3.8665
20485,169.44901_3.8665
20486,169.44901_3.8665
20487,183.72036_1.96817
20488,238.81971_-21.02697
20489,238.81971_-21.02697
20490,238.81971_-21.02697
20491,238.81971_-21.02697
20492,238.81971_-21.02697
20493,243.68009_-19.34688
20494,243.68009_-19.34688
20495,243.68009_-19.34688
20496,337.85885_-13.26446
20497,337.85885_-13.26446
20498,337.85885_-13.26446
20499,332.63576_-11.16612
20500,332.63576_-11.16612
20501,332.63576_-11.16612
20502,332.63576_-11.16612
20503,332.63576_-11.16612
20504,332.63576_-11.16612
20505,332.63576_-11.16612
20506,329.72625_-10.87507
20507,329.72625_-10.87507
20508,329.72625_-10.87507
20509,329.72625_-10.87507
20529,67.82053_19.83169
20530,67.82053_19.83169
20532,128.06709_11.63071
